epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,356.329,1.73331,1.16541,1.3555,0.72,0.59302,0.61156,0.25989,2.00498,1.61853,1.6439,0.003763,0.003763,0.003763
65,365.193,1.61038,1.1135,1.33553,0.79246,0.7104,0.76585,0.38218,1.76399,1.11305,1.4988,0.003664,0.003664,0.003664
66,374.618,1.58906,1.05512,1.29824,0.74264,0.73256,0.75671,0.3608,1.87234,1.16681,1.51294,0.003565,0.003565,0.003565
67,383.93,1.58006,1.08077,1.29737,0.77402,0.68023,0.74785,0.37853,1.83114,1.11026,1.48031,0.003466,0.003466,0.003466
68,392.944,1.61573,1.07555,1.29994,0.72491,0.63953,0.68539,0.32748,1.90146,1.35417,1.53418,0.003367,0.003367,0.003367
69,402.278,1.61401,1.08696,1.30023,0.76701,0.59884,0.70242,0.28069,2.01845,1.34242,1.59463,0.003268,0.003268,0.003268
70,411.817,1.67042,1.07627,1.33573,0.83258,0.72093,0.79172,0.36211,1.8762,1.15826,1.50568,0.003169,0.003169,0.003169
71,422.156,1.62704,1.05844,1.31962,0.80294,0.71071,0.78314,0.38545,1.82242,1.17651,1.48276,0.00307,0.00307,0.00307
72,435.647,1.60269,1.07737,1.30795,0.77626,0.70603,0.78297,0.38059,1.85328,1.074,1.5112,0.002971,0.002971,0.002971
73,449.058,1.58111,1.07959,1.30252,0.75555,0.73837,0.7884,0.40926,1.82094,1.09437,1.48634,0.002872,0.002872,0.002872
74,459.725,1.62305,1.06665,1.29776,0.78979,0.72674,0.78002,0.4091,1.78703,1.09586,1.50569,0.002773,0.002773,0.002773
75,469.306,1.59772,1.05364,1.31513,0.77932,0.72093,0.78277,0.4083,1.8354,1.08618,1.48948,0.002674,0.002674,0.002674
76,483.973,1.57993,1.04102,1.30145,0.82242,0.70009,0.78428,0.41005,1.77025,1.07555,1.45765,0.002575,0.002575,0.002575
77,497.7,1.51097,1.02211,1.27695,0.79347,0.73256,0.78122,0.40866,1.7717,1.05717,1.48056,0.002476,0.002476,0.002476
78,509.221,1.52747,1.01871,1.25723,0.84493,0.75581,0.84228,0.43035,1.76076,0.98236,1.47133,0.002377,0.002377,0.002377
79,522.109,1.53665,1.00941,1.29516,0.82752,0.69186,0.76782,0.39528,1.77194,1.14442,1.46295,0.002278,0.002278,0.002278
80,535.774,1.49814,0.99445,1.26959,0.76743,0.72902,0.78076,0.40396,1.7631,1.09071,1.44657,0.002179,0.002179,0.002179
81,548.773,1.51291,0.98074,1.24963,0.79482,0.67567,0.72351,0.36442,1.88417,1.17199,1.53333,0.00208,0.00208,0.00208
82,560.608,1.49266,0.98991,1.25874,0.80657,0.72093,0.78666,0.39381,1.79048,1.07165,1.47703,0.001981,0.001981,0.001981
83,574.019,1.487,0.95605,1.24999,0.78193,0.75,0.7936,0.41629,1.73447,1.04879,1.47021,0.001882,0.001882,0.001882
84,586.875,1.46474,0.97234,1.25343,0.83073,0.75,0.80676,0.4166,1.72967,1.00604,1.46338,0.001783,0.001783,0.001783
85,605.146,1.46973,0.93221,1.22959,0.81544,0.6936,0.77281,0.37791,1.87827,1.07258,1.53652,0.001684,0.001684,0.001684
86,621.463,1.49024,0.93675,1.24788,0.82265,0.74419,0.816,0.40482,1.74011,1.03603,1.47798,0.001585,0.001585,0.001585
87,639.53,1.45717,0.95516,1.22701,0.87566,0.72093,0.80323,0.42,1.73422,1.00502,1.45978,0.001486,0.001486,0.001486
88,659.877,1.48083,0.92909,1.22992,0.80657,0.72731,0.79673,0.39918,1.73311,1.07087,1.41894,0.001387,0.001387,0.001387
89,677.018,1.42565,0.90638,1.21581,0.83071,0.71512,0.77103,0.41465,1.69467,1.03632,1.42049,0.001288,0.001288,0.001288
90,693.64,1.38437,0.87581,1.20821,0.84084,0.70648,0.78027,0.40191,1.80685,1.02452,1.4969,0.001189,0.001189,0.001189
91,714.398,1.45932,0.92453,1.2795,0.80031,0.73837,0.78781,0.41206,1.77789,1.00185,1.49411,0.00109,0.00109,0.00109
92,733.685,1.41446,0.87008,1.26219,0.8503,0.72653,0.79629,0.41292,1.75254,1.03589,1.45678,0.000991,0.000991,0.000991
93,746.759,1.43489,0.90807,1.2956,0.83921,0.77907,0.82145,0.41148,1.79545,0.9918,1.48337,0.000892,0.000892,0.000892
94,762.73,1.39477,0.87301,1.25765,0.81043,0.76163,0.79569,0.41216,1.79689,0.99937,1.48526,0.000793,0.000793,0.000793
95,778.085,1.39876,0.84725,1.26407,0.80841,0.76163,0.80581,0.40671,1.76818,1.01962,1.44258,0.000694,0.000694,0.000694
96,791.8,1.34386,0.83566,1.21355,0.82222,0.7093,0.7902,0.4175,1.73345,1.03351,1.43905,0.000595,0.000595,0.000595
97,810.29,1.39662,0.87077,1.25972,0.85589,0.75966,0.79908,0.42123,1.74847,1.01024,1.44902,0.000496,0.000496,0.000496
98,829.474,1.34953,0.83503,1.23984,0.87883,0.8012,0.84315,0.43109,1.74862,0.92318,1.46254,0.000397,0.000397,0.000397
99,847.928,1.33711,0.82788,1.22617,0.86615,0.77326,0.82597,0.4343,1.75,0.91919,1.45767,0.000298,0.000298,0.000298
100,864.544,1.32807,0.79997,1.21776,0.86319,0.80703,0.82807,0.42855,1.75993,0.9107,1.46875,0.000199,0.000199,0.000199
