epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,3274.12,1.06337,0.61505,1.05696,0.86624,0.80287,0.86948,0.44987,1.8559,0.85335,1.6449,0.001585,0.001585,0.001585
87,3310.57,1.06549,0.6089,1.05603,0.89297,0.79247,0.8801,0.4751,1.74654,0.8446,1.53091,0.001486,0.001486,0.001486
88,3348.59,1.04219,0.58828,1.03308,0.86268,0.78495,0.85865,0.46028,1.78141,0.84076,1.60766,0.001387,0.001387,0.001387
89,3389.7,1.0347,0.58756,1.0411,0.81493,0.86018,0.88456,0.48585,1.71742,0.80027,1.54506,0.001288,0.001288,0.001288
90,3426.57,1.05374,0.6101,1.0548,0.87931,0.78344,0.85576,0.462,1.77566,0.89371,1.60196,0.001189,0.001189,0.001189
91,3463.65,1.04182,0.58903,1.07502,0.90496,0.78499,0.86441,0.48053,1.71522,0.83223,1.54244,0.00109,0.00109,0.00109
92,3502.51,1.00392,0.56886,1.06529,0.90885,0.7505,0.85829,0.47719,1.73263,0.83618,1.56024,0.000991,0.000991,0.000991
93,3539.31,1.02497,0.57836,1.07455,0.85799,0.819,0.87688,0.48568,1.70854,0.81149,1.5359,0.000892,0.000892,0.000892
94,3576.91,0.98761,0.55148,1.05705,0.88091,0.81541,0.87341,0.48663,1.71997,0.78838,1.53071,0.000793,0.000793,0.000793
95,3618.52,0.96325,0.53246,1.04118,0.88767,0.80287,0.87029,0.47732,1.75185,0.85274,1.55838,0.000694,0.000694,0.000694
96,3655.68,0.98874,0.56288,1.05694,0.86983,0.77841,0.85532,0.47655,1.71186,0.83116,1.56905,0.000595,0.000595,0.000595
97,3692.44,0.97176,0.54468,1.05149,0.88682,0.78495,0.86277,0.47892,1.70817,0.82447,1.5375,0.000496,0.000496,0.000496
98,3731.43,0.95153,0.54632,1.03767,0.87293,0.81362,0.87653,0.48605,1.72991,0.82718,1.54886,0.000397,0.000397,0.000397
99,3768.21,0.95106,0.53929,1.04082,0.88039,0.79749,0.87278,0.48974,1.71656,0.81076,1.55979,0.000298,0.000298,0.000298
100,3805.52,0.92316,0.51735,1.02715,0.90502,0.79928,0.8765,0.49198,1.70377,0.80912,1.55044,0.000199,0.000199,0.000199
