epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,2557.82,1.03632,0.60295,1.0441,0.81897,0.78674,0.83041,0.45791,1.72353,0.8634,1.56579,0.002872,0.002872,0.002872
74,2583.55,1.00559,0.57439,1.02474,0.81534,0.81504,0.84846,0.46269,1.72189,0.8697,1.52502,0.002773,0.002773,0.002773
75,2609.78,0.98199,0.56256,1.02173,0.83437,0.79443,0.84157,0.44709,1.72915,0.84387,1.57493,0.002674,0.002674,0.002674
76,2636.53,1.01612,0.58032,1.02774,0.83109,0.8172,0.83997,0.45234,1.73012,0.84476,1.55958,0.002575,0.002575,0.002575
77,2663.19,0.98327,0.56364,1.02415,0.81593,0.819,0.8547,0.4724,1.65589,0.84471,1.52653,0.002476,0.002476,0.002476
78,2688.55,0.97807,0.56002,1.02099,0.88772,0.77933,0.86149,0.47142,1.68817,0.80698,1.53987,0.002377,0.002377,0.002377
79,2715.2,0.94723,0.53543,1.0073,0.81211,0.82106,0.84782,0.47033,1.68644,0.81361,1.52388,0.002278,0.002278,0.002278
80,2737.59,0.96465,0.54542,1.01242,0.82623,0.79749,0.8486,0.45001,1.76172,0.87675,1.59386,0.002179,0.002179,0.002179
81,2752.64,0.91649,0.51786,0.99527,0.8652,0.75914,0.8494,0.45401,1.72712,0.86881,1.59945,0.00208,0.00208,0.00208
82,2767.63,0.95052,0.54115,1.00382,0.88747,0.76882,0.84435,0.4458,1.72614,0.94841,1.52157,0.001981,0.001981,0.001981
83,2782.61,0.91428,0.52798,0.99357,0.84314,0.79211,0.86356,0.46852,1.69626,0.83512,1.55096,0.001882,0.001882,0.001882
84,2797.65,0.91939,0.52114,0.99369,0.8171,0.82463,0.8555,0.4781,1.68948,0.83266,1.54077,0.001783,0.001783,0.001783
85,2812.65,0.9222,0.52571,0.99427,0.83986,0.80831,0.85172,0.46554,1.72939,0.84027,1.58484,0.001684,0.001684,0.001684
86,2827.63,0.90261,0.51081,0.9855,0.83492,0.78495,0.82449,0.45007,1.74505,0.88402,1.60073,0.001585,0.001585,0.001585
87,2842.61,0.90204,0.50899,0.98492,0.84968,0.7957,0.86196,0.47318,1.71507,0.80786,1.57226,0.001486,0.001486,0.001486
88,2857.63,0.87724,0.4909,0.9653,0.81601,0.80276,0.84405,0.48015,1.70178,0.80238,1.59851,0.001387,0.001387,0.001387
89,2872.68,0.87639,0.49425,0.97581,0.84686,0.76308,0.84129,0.46237,1.71614,0.83683,1.5693,0.001288,0.001288,0.001288
90,2887.68,0.88804,0.51291,0.98326,0.81367,0.82258,0.85472,0.46683,1.73125,0.83934,1.60754,0.001189,0.001189,0.001189
91,2903.39,0.87618,0.49499,0.98634,0.82155,0.81683,0.8485,0.47387,1.7357,0.82899,1.58025,0.00109,0.00109,0.00109
92,2918.34,0.83487,0.46635,0.97415,0.8966,0.77701,0.88152,0.48374,1.6973,0.83011,1.58012,0.000991,0.000991,0.000991
93,2933.32,0.85935,0.47508,0.99227,0.82767,0.77465,0.83915,0.47728,1.69165,0.81841,1.5765,0.000892,0.000892,0.000892
94,2948.29,0.81289,0.44811,0.96916,0.87485,0.78136,0.87166,0.48734,1.70352,0.83099,1.57116,0.000793,0.000793,0.000793
95,2963.28,0.78357,0.43544,0.95251,0.83232,0.79169,0.8432,0.4883,1.72023,0.83129,1.60292,0.000694,0.000694,0.000694
96,2978.29,0.81356,0.46267,0.97097,0.88471,0.77778,0.86624,0.48212,1.71252,0.82184,1.59735,0.000595,0.000595,0.000595
97,2993.29,0.80418,0.45015,0.96417,0.86386,0.78462,0.86635,0.48096,1.70577,0.82866,1.58631,0.000496,0.000496,0.000496
98,3008.28,0.77436,0.4414,0.94898,0.88322,0.74014,0.85543,0.47418,1.73268,0.86472,1.59784,0.000397,0.000397,0.000397
99,3023.26,0.7838,0.43721,0.95199,0.85476,0.76703,0.87466,0.49831,1.6994,0.82271,1.58218,0.000298,0.000298,0.000298
100,3038.27,0.75514,0.42283,0.93874,0.84891,0.79544,0.87374,0.49389,1.69139,0.81752,1.58417,0.000199,0.000199,0.000199
