epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,3967.18,1.06977,0.70797,0.89771,0.70147,0.71575,0.69058,0.39755,1.42686,1.11778,1.07411,0.001585,0.001585,0.001585
87,4017.24,1.07092,0.69099,0.90892,0.70055,0.7495,0.71278,0.41295,1.43142,1.12899,1.062,0.001486,0.001486,0.001486
88,4058.48,1.05017,0.678,0.896,0.73306,0.71343,0.70917,0.40829,1.46136,1.11713,1.07618,0.001387,0.001387,0.001387
89,4105.02,1.01673,0.67065,0.88908,0.71974,0.70508,0.70714,0.40615,1.44594,1.12633,1.06814,0.001288,0.001288,0.001288
90,4155.07,1.03614,0.66393,0.8884,0.75062,0.71142,0.70883,0.40636,1.44094,1.08674,1.06535,0.001189,0.001189,0.001189
91,4197.68,1.02734,0.66605,0.89859,0.70499,0.71356,0.70737,0.40873,1.4566,1.1085,1.08252,0.00109,0.00109,0.00109
92,4244.6,1.01894,0.64886,0.89804,0.72431,0.70541,0.69247,0.39888,1.46405,1.11236,1.08861,0.000991,0.000991,0.000991
93,4283.86,0.99271,0.63163,0.89254,0.75116,0.69138,0.70952,0.40551,1.43932,1.1314,1.06751,0.000892,0.000892,0.000892
94,4312.97,0.97914,0.61595,0.88022,0.73818,0.70942,0.70387,0.40574,1.44774,1.1266,1.06994,0.000793,0.000793,0.000793
95,4343.68,0.99196,0.60974,0.89199,0.71704,0.72345,0.71336,0.41813,1.43958,1.08393,1.06719,0.000694,0.000694,0.000694
96,4377.65,0.9669,0.59559,0.88485,0.73297,0.7206,0.71535,0.4184,1.44592,1.09743,1.06946,0.000595,0.000595,0.000595
97,4406.78,0.96124,0.60356,0.88649,0.7239,0.74609,0.72395,0.41663,1.45619,1.09894,1.07591,0.000496,0.000496,0.000496
98,4437.14,0.96538,0.59547,0.8785,0.71862,0.72745,0.70774,0.41035,1.47222,1.10741,1.08245,0.000397,0.000397,0.000397
99,4471.12,0.94008,0.58589,0.87658,0.71683,0.72039,0.71326,0.41491,1.4736,1.13503,1.0813,0.000298,0.000298,0.000298
100,4500.68,0.95684,0.59002,0.88061,0.7344,0.72144,0.72076,0.41435,1.46564,1.12268,1.07968,0.000199,0.000199,0.000199
